cluster_id,summary,original_reviews
377,sandisk is a uhs1 card so it doesn't ever stop recording due to write errors. it also included microsd card adapter so that you don’t need one for your old cards if you have one. the packaging was done well and shipping was not an issue.,"['it is very good, thanks sandisk,you must have it with gopro cam to get the benefit of cam, yap.', ""i didn't see this brand listed on the gopro website as one of the recommended cards but i've never had an issue with sandisk before so i gave it a try. it is a uhs1 card so it doesn't ever stop recording due to write errors. for the price, you can't beat the quality that comes with it. it also included a microsd to standard sd card adapter so that you don't need a different card reader if you have one for your old sd cards."", ""i always use sandisk so they were my first and only option when i got my gopro. they are fast and they are good.can't say too much, sandisk makes the best cards, period."", ""there isn't much more to be said.. first, there is the sandisk name, sandisk quality and sandisk speed. the packaging was done well and shipping was not an issue. as a professional for both video and photography, i've never had a sandisk product fail me. this unit was purchased specifically for my gopro hero 3 black, but could just as easily work in my canon 5d mk iii with an adapter in one of its dual slots."", 'great price at the time i purchased it sandisk is known for making great memory cards use it,in my gopro', 'bought for our recent gopro purchase to hold many videos shots. no problem with installing or viewing from chip. sandisk is our go to product for memory cards.', 'excelent product as sandisk has already gotten us used to. it works perfecty with the gopro hero 3 speed and, as always, includes the adapter that makes it a very versatile product.', 'works great in my gopro 3 black. i will only buy sandisk. if you want a name you can trust this is it.', 'bought for gopro but use for other hd camera also. very dependable, have owned many without failure. never had a sandisk failure.']"
378,"the memory card corresponds to the description. amazon had it for the lowest price, but it is available almost anywhere.","['i wanted a memory card for my phone so i started looking around online, this is by far one of the best you can get and the price is un beatable', 'memory cards best in world. the memory card completely corresponds to the description. i am happy, my smartphone is happy, my tablet is happy. amazon thanks', 'does the job. this item is available almost anywhere, but amazon had it for the lowest price. my girlfriend needed an upgrade for her smartphone and this memory card works quite well. she has tested it by shooting some sample videos and they came out very clear. she said there is plenty of room for apps, games, photos, and of course, videos. i highly recommend this all who need it.']"
379,"the speed is great i use it in my galaxy tab 3 and had a bunch of hd movies on it. does what it says use them with my gs4,no data corrupt loss issues encountered.","['the speed is great i use it in my galaxy tab 3 and had a bunch of hd movies on it and i can watch movies on my tablet flawlessly, does what it says', 'use it with my gs4,,no data corrupt loss issues encountered. also being class 10 it holds true to speed claims.would highly recommend.']"
380,the new card was installed in my galaxy's4' and read a large size of 32gB. but on some of those they can and do read the larger size dd cards.,"['i upgraded from my 8 gb sd to this one and it was great to have the extra space.no problems with it.i removed the sd card from my phone and copied the files up to my computer using the adapter that came with the new card. i copied the files to my new 32 gb microsdhc and installed it in my galaxy s4 and it worked great.i liked the color. makes it easier to see on my black desk.', ""most mobile devices and tablets that are of any count state that the limit to their sd storage is 32gb...but on a few of those they can and do read sd cards that are in fact larger than this. i would suggest anyone that thinks they need space beyond those stated limits of their device do a quick search on line for their particular make and model cellphone or tablet to see what size sd's others have been successful at using. once you have found out and that you can in fact use such an sd...go and search online for hdd raw copy tool from hdd guru...and it will allow you to make an image of your old sd to apply to the new sd and or even make a backup of one's sd. since the sd drives are different sizes when this image is applied to the larger...you will need to use a partition manager, such as minitool partition wizard which is free for home use and resize the partition of the larger drive. this will allow you to take advantage of the whole drive space. i love the upgrade and added space...can't go wrong with this price for a class 10 sd of this size.""]"
381,"the 32gb specification seems to limit the size, but it works great. with 16 g onboard memory in this tablet, the added 32 makes it pleasurable for textbooks, music, and pictures.","['purchase for hp tablet to have more memory for music download, pictures, and video. have enough room to store and some memory left over.', 'this is just what the tablet needs, it increases the memory up to nearly 100 gb so i will bnever run out of storage space.', 'i bouth it in order to extend the capacity of this tablet 64 gb .now i have 128 gb on my asus transformer infinity...', 'works great in my asus android tablet. the 32gb specification seems to limit the size, but it works great, some i am happy to write more words.', ""what can i say.. it's a sandisk.. adapter works well, fits great in my tablet, 32 gb is a lot of space!"", 'with the small 16 g onboard memory in this tablet, the added 32 makes it pleasurable for textbooks, music and pictures.']"
382,i bought this one for my smart phone. plug and play! works great. would definitely recommend this card and the seller to my friends.,"['works in all my sd devices. i bought this one for my smart phone. plug and play! works great. would definitely recommend this card and the seller to my friends.', 'i use this card to back up some of the files, that i have on my work computer at home . and be able to use them on my laptop computer']"
383,"the card is being used in my blackberry z10. it keeps my documents, photos, music working fine - with quick write times and plenty of space if you want a card to be used for your phone.","['i bought this card for my phone. it gave me the extra storage for my pictures and video that i needed.', 'my granddaughter wanted this for her phone so she could put songs on it. she loved the card and its capacity.', 'love this product. the card easily integrated with my cellphone. small and very portable. i would gladly recommend this product to my friends.', ""lots of storage space for my phone lets me have lots of music and roms. can't live without this card."", ""i've been using this card in my smartphone for a while now. it had enough room for all of my 20gig of music. its got tons of pictures and downloads too. still plenty of room. if you like to store data on your phone this will be good for you. no hiccups so far with this product."", 'this card is being used in my blackberry z10 and keeps my documents, photos, music working fine. this is a good buy.', 'this little card is great for all kinds of use, with quick write times and plenty of space. works like a dream in my phone.', 'this card worked well with my last two smart phones and holds all my favorite music with enough extra storage for photos.', 'great little card. i have had issues with my phone chewing them up and spitting them out pretty frequently this card seems to have solved that issue for me.']"
384,i bought this for my samsung galaxy. a class 10 which means it is fast. works well.,"['got it for my cell phone, samsung galaxy s4. works just like one would expect and appears to be quite fast.', 'works exactly as it should. no issues in the samsung galaxy s5. have not noticed any speed issues as well and i use it plenty for movies.', 'fast and easy to use. it does exactly what a class 10 is supposed to do. using in a samsung tab 3.', 'bought this to go with my samsung galaxy s iii. it is class 10 which means it is fast. works well.', ""using this in my samsung galaxy s3 and i haven't had any issues with it, and it is super fast."", ""i brought this for my wife's samsung galaxy s3 phone and it's work perfectly with it. it has a fast read and write speed."", ""perfect for using in my galaxy s3. seems to read and write quickly, and it's never given me any trouble. shipping was fast. very happy with this product.""]"
385,i bought this for my galaxy s4.pros. speed!!! comes with the adapter lifetime warrantycons. none. great buy and cheaper than most stores. works perfect on a galaxy tablet and phone... memory is fast and didn't get any unmount problem mentioned on previous reviews... my model number is gti9500 and version number,"['fast and reliable. so far no problems in my samsung galaxy s4 phone. plus i got it on sale and well worth price.', ""works perfect on samsung galaxy s4... memory is fast and didn't get any unmount problem mentioned on previous reviews... my model number is gt i9500 and version is 4.2.2"", 'excellent product, very fast and lots of space.. i am using at samsung galaxy s3, there are no issues, ..recommended..', 'so far so good. fit right into the slot on my samsung s5', 'works real good in my galaxy s4 phone and galaxy tablet. very good price as it can cost above 60 dollars in retail stores.', 'superb! no complains what so ever. i bought this for my galaxy s4.pros. speed!!! comes with the adapter lifetime warrantycons. none.', 'great buy and cheaper than most stores. fits my galaxy s3 perfect for my music and photos. fast speed and functionality.', 'the price is goodthe looking is nicethe speed is goodit came with an adaptershipping speed is excellenti used it with my surface pro samsung galaxy s iii, working good on boththis is a good choice to have', 'very fast as advertised and had no problem installing in my samsung galaxy s3.would highly recommend this product to anyone with a galaxy s3 s2', 'sooo quick. great deal on a great product. no problems with unmounting on my samsung galaxy s3. would definitely buy again.', ""what's not to like, works with my nexus. speed and capacity are fine. no problems. good quality and i'd recommend""]"
386,"card works great in most phones this card is fast, works really well with my s3 and prepare to last. the app is good not the best but it gives you the option to back up your phone got for my cell phone and it works nice and fast on my phone as well as on the pc to load it.","['this card is great you can save lots of pictures or files on this card the card works great in most phones', 'this card is fast, works really well with my s3 and prepare to last. the app is good not the best but it gives you the option to back up your phone', 'got for my cell phone and this card works nice and fast on my cell phone as well as on my pc to load it.', ""i have this in my wife's nokia lumia 521 and it works really well. the card seems to stream data well and the phone has never behaved oddly with this card"", 'i got this card for the samsung galaxy s4. installed and works without issue. stores tons of photos and videos with fast playback and viewing.', 'i use this card for watching workout videos on my smartphone so i can do them outside. it works great.', 'i put this into an old samsung table that my kids use and it seems to work well. we have some videos on this card as well as a large number of apps. i have not had any problems.', 'installed one of these in my galaxy s4, nice addition. all my hd movies and audio files stream from this card, perfect!']"
387,the price was better than what i was looking for. if u have read any of my past reviews he hope that they have helped of a pending purchase or have nothing to base an decision on?,"[""my headline says it all! how can u go wrong? the price was better that what i was looking for. if u have read any of my past reviews i hope that they have helped of u're on the fence about a pending purchase or have nothing to base a decision on."", 'does all it should without any notable negatives. what more could i ask?i would buy more as i need memory.', ""what can i say besides what the title says, plenty of memory....plug and play and a great price...you won't be sorry!!!""]"
388,the item met my needs for the new phone. it will have ample storage now using this device. i bought for my phone and its worked perfectly for quite a while now.,"[""good price, good quality. put it in my phone for some extra storage, and it's held up very well since i got it."", 'bought for my phone and its worked perfectly for quite a while now. great size and great price. cant go wrong with this.', ""great price and great manufacture. the item met my needs for my new phone, i'll have ample storage now using this device.""]"
389,"great value, plenty of storage for both my phone tablet! bought for use with samaritan - it works flawlessly!","['great value, plenty of storage for both my phone tablet! i looked around and this is a really good deal.', ""purchased for use with a smartphone. works flawlessly, has given me much more space than i think i can use but we'll see. that's what i always say at the beginning. it works without me noticing it is there so to me that is what i pay for. i think this was a great price and i'm pleased with the purchase."", ""for the price it's a very good deal. i have lots of space and it works perfect in my cell phone."", 'great price especially for the size and speed, this maxed out my note 2 smartphone and i am very pleased with the speed of delivery and the cost.', ""this is a great price for such big storage and it's does a great job with my first smart phone."", 'worked exactly as advertised, good price, happy with our purchase. will probably wait for the 64gb version to drop a bit in price before i get one for my phone. this one was for the wife.']"
390,"i am using a 128gb micro sd on my yoga 2 pro with modified nifty minidrive best 64 gigs. it is rare to find any other 64-gbit micro-sD if it works, there is not much to it - there's no much 'to it'","[""it's amazing to have a 128gb micro sd. works with my samsung note2. i am using it on my yoga 2 pro with modified nifty minidrive"", ""best 64 gigs of micro sd out there. no lag accessing data for the smartphone, acts like the phone's own internal storage and is indistinguishable from it. the integrity of the data is well preserved."", 'needed a large size micro sd for my new phone i have a very large music collection as well as large photo collection. i was thrilled to find this large of a micro sd. no worrying about how large a file could be, no worrying about taking videos, or snapping a few extra photos!', ""i chose this for it's size, both physically and virtually. i recently got a new phone that can support 64gb and because i have a lot of music photos and videos, this was a no brainer, especially since it's rare to find any other 64gb micro sd, sandisk is the only one i can find, but that's not a bad thing, i trust this brand. it's kind of hard to review a micro sd because if it works, it works, there's not much to it.""]"
391,samsung galaxy note 10.1 supports up to 32gb. but other reviews for the cards and the notes say that a 64gg worked just fine!,"[""i got this to expand the memory storage in my samsung galaxy note 10.1. the tablet and paperwork claim to support up to 32gb, but other reviews for these cards and the note 10.1 said that a 64gb worked just fine. and work just fine it does.i store mostly music on here, as i've got over 22gb worth of music, which would have taken up most of the 32gb built in to the tablet. i also use my tablet for sheet music, so i needed to have the capability to have all that on there, too. so this was my best solution, and so far it's worked wonderfully.and, on top of that, it came with a microsd card to sd card adapter, making file transfers even easier. overall, i would highly, highly recommend this product!"", ""pros 32 gbs more for my tablet. works great.cons none to speak ofoverall i hold this and i feel like i'm going to lose it. it is the perfect size to add storage to my tablet, though, and that is what i want it for.""]"
392,fits micro slots expanded the storage space on my 16gb note 2 to 64 gigs. would recommend this to anyone needing extra space.,"['i needed some extra storage for my galaxy note 10.1. this works perfectly in my tablet and at this time, i have yet to fill it. copying the files i want to this have been fast and reliable. i would suggest this to anyone needing extra space.', 'very nice addition to a xperia z tablet expanding the storage area up to 64 gigs. easily seen by os of my tablet. fits micro slots', 'expanded the storage space on my 16gb note 2. check out online to see how to make the phone think its the native space. fast enough to capture hd video and 8mp photos. would definitely recommend it!', 'extremely easy install for samsung galaxy tab 3. gives me fast easy storage for movies and games. everything you could want from a micro sd.', 'i got this to upgrade my tablet to 40gb with the micro sd card. the tablet is a ainol ax1 with 8gb of storage. i thought i needed more storage for movies. seems to work just fine.', 'i wanted extra storage for my phone and this 16 gb is a perfect fit and the price was quite reasonable plus it comes from a quality manufacture of memory products.']"
393,"sandisk microsd cards work both in note 3 and 119gb after format. i bought the current ultra version, which amazon had on sale! it comes with a dd adapter and makes it usage as regular'ss card'","[""got this because you can't beat the price and sandisk has so far always been reliable for me. i own two 32gb uhs 1 cards and a few older 16gb, 8gb, class 4, class 6, etc sandisk microsds not including my standard sds or my usb thumb drives and they have stood up to my tests with only one card i can think of failing, which i was still able to recover all the data from just not write to it anymore and i'm pretty hard on my rewritable media. what more can you say?"", ""replaced a smaller and slower micro sd card in my phone. i've had other brands corrupt and die in the past. i've grown to only trust sandisk.it is faster than most other micro sd cards, the price was right at 27."", ""these things hardly go wrong, last forever, the bigger the better!with sandisk's long standing reputation, at the right price point preferably at least 0.75 per gb or lower , priices can only continue to drop as technology improves.not much to think about really. if you need the space, at this price, you've hit a sweet spot for the moment.great thing about micro sd cards is their versatility. you can stick it in your camera, then stick it in your phone to review share. tge speed of these cards price capacity used to be a problem. no longer. now just watch the price of 64 gb cards as the next level of resistance.order was delivered on time, price was right, it's humming away reliably in my phone at the moment. what not to like?"", ""l went with the largest capacity that my camera could handled. don't skimp on memory . you really do get what you pay for when it comes to memory. all memory cards are not created equal. i trust sandisk. that's why i'm willing to pay a little bit more."", ""there's a lot of counterfeits on these, and i apparently picked up a bum card from memorywhiz. my device shows me there's a 32gb of space there it just is impossible to gain access to it. rather, the sdcard folder is found on my device's internal memory the memory that came with the device . i even downloaded some apps that were supposed to read and write from my sdcard, but they work even when i unmount the card and remove it. so check out these cards thoroughly when you buy them and make sure they're what they say they are. naturally, sandisk isn't going to stand by a counterfeit."", ""i have always been a sandisk guy. this cards works both in my note 3 and s4, gives me 119gb after format. can't ask for much more, including the fact that sandisk stands by their products and has excellent customer service. i could never imagine buying a micro sd , sd , or ssd from anyone else."", ""i've had nothing but success with sandisk microsd cards. although you may pay a few bucks more than the generic brand, you don't want to trust your pictures or video recording to anything else.as such i only buy sandisk microsd cards.. keep up the good quality!"", 'the last few days i have been diligently shopping for a microsdxc card to utilize in my new smart phone. i have a long term positive experience using sandisk cards. i quickly became confused about the differences between the so called mobile ultra cards and the ultra cards. the performance specs to my intermediate tech experience eyes were virtually the same. the prices were also similar, with the mobile version slightly higher. to finally resolve my confusion i contacted sandisk technical support. to my surprise, the mobile version is the older, no longer manufactured version. the ultra is the current model. so i immediately bought the current ultra version, which very fortunately amazon had on sale!', 'i have a long term positive experience using sandisk cards. i have been very pleased with the way these cards work in my samsung galaxy note 8.0. no problems whatsoever and the capacity is huge.i quickly became confused about the differences between the so called 34 mobile 34 ultra cards and the ultra cards. the performance specs to my 34 intermediate tech experience 34 eyes were virtually the same. the prices were also similar, with the 34 mobile 34 version slightly higher. to finally resolve my confusion i contacted sandisk technical support. to my surprise, the 34 mobile 34 version is the older, no longer manufactured version. the ultra is the current model. so i immediately bought the current ultra version, which very fortunately amazon had on sale!', ""i wanted to upgrade my htc evo micro sd card. i found this sandisk at a good price. i have had few sandisks earlier and had no problems with it. i ordered and it was shipped fast. it comes with sd adapter and makes it usage as regular sd card. i unmounted the existing card from the phone, copied over the contents from one sd card to another using adapter and loaded up the new one. works great. i didn't see a huge difference in speed, but may be i didn't run any speed tests or anything. i like the price for the brand and 32gb card. i will recommend it."", 'sometimes when the price is too low you get less than you paid for. my suspicions were deepened when the package arrived with generic packaging, not the brand label of 34 sandisk ultra. 34 nevertheless, i am satisfied with the product. it works fine. sure beats the price walmart was charging for a 64 gb micro sd card.', ""i've wasted time and money trying other company's sd and microsd cards, some work all right, and some died on me, it's not the price that you pay but rather the value that you get. let me tell ya, sandisk makes the best memory cards, period..... i bought one of this card for my samsung galaxy note 2 phone, mostly for movies and music. i usually use anydvd handbrake programs to convert movies large mp4 also playable on my samsung tablet and simply copy and paste movies and musics on this little card. both my phone and tablet read this card without any problem and i cannot imagine my phone without it. now i've bought 2 more....""]"
394,this memory card has been working flawlessly. prices have been dropping nicely - amazing the storage capacity in something so small. it has got alot of space!,"['this is a terrific memory card! i use it with my go pro to capture 1080 video and its got alot of space!', 'works great and faster than a conventional memory card. videos, pictures and access run smoother. highly recomnended for those who are in need of great space.', 'this memory card has been working flawlessly. prices have been dropping nicely. amazing the storage capacity in something so small.']"
395,i'll be using it in 'data logging project soon' it reads and writes files very quickly.,"[""it is a memory card. it works and gets the job done. hasn't failed on me yet knock on wood"", ""it functions...it's a memory card, not sure what else to post. it works great and i haven't had any issues. great price too."", ""it's a memory card. it works. what else do i need to say. i'll be using it in a data logging project soon."", ""works perfectly. nothing else to say as it's just a memory card and it holds the pictures and videos i put on it. i would not say anything, but again, you need 20 word minimum."", ""it's a memory card. what else is there to say. this is a class 10 so it reads and writes files very quickly.""]"
396,"i bought a 16gb version and the adapter for that one was fine. it came fast and didn't work - neither my computer nor my phone could read it or format it. odds are yours will be fine, this is just great.","['everything about it was great, except for the adapter. it was to tight i had to use a tool to take it back out of the adapter causing me to chip it. so my fault i guess, but i also bought a 16gb version and the adapter for that one was fine.', ""it was good until i lost it in the house. i think they should put a big ass light on it so i won't loose it."", ""spent over 50 and the thing came fast and didn't work. neither my computer nor my phone could read it or format it. i have had plenty of memory cards, so i know to unmount it with software. odds are yours will be fine, mine sucked,"", 'this is just great. but the damned thing is really small. i had one before but i put it down and lost it for good.', ""quickly went bad. i used it for maybe 2 weeks. better keep your receipt. too bad i didn't.bad deal. period."", 'this died so fast and i barely used it. in fact, i did not even put anything on it and it died. my pad recognized it for a few weeks, but when i went to put stuff on it, it was dead.complete garbage, stay away.', 'it worked well that one time i put some files on it. it was easily read by my computer and phone. then i lost it because it was so tiny. oh well!', 'my only problem is that i have not been able to use its full potential.', 'died within 6 months! stopped being able to read or write when i went to destroy it, it crumbled easily into tiny pieces. never again.']"
397,samsung galaxy 4s phone has 32gb of space and a new phone stores everything. the original 12gg is open for instant quality photos and videos - but still shows up on original gallery screen if the card gets loaded again! yrmv great productupdate...,"[""just got this 128gb micro sd card and put it in my samsung note 3, replacing a 64gb sandisk card before. the storage under settings show 119gb free space! it was as easy as 1 2 3.testing it using sd card reader on my laptop, i get around 45mb s read, and close to 30mbs write. that's above the advertised throughput.so far i populated around 100gb of video files, and after a week of 3 4 hours of playing videos from the sd card, there has been absolutely no glitches, no hanging, and no errors!"", 'hello,we have been using sandisk memory cards since the beginning of sd cards. this latest version was recommended for my samsung galaxy 4s phone. with the zillion photos, videos and apps, the original 16 13gb of space was becoming full and not saving due to lack of space. so, the sandisk micro sd card was the answer. pop the back off easily on the phone, slip the mini sd card into the provided slot, make sure it clicks in and put the phone cover back on the unit. it is as simple as that. now, i have 32 gb of extra space and my new phone stores anything i want to store. i constantly make backups to my home computer...very easy the connection simply shows the phone data and the sd card data when connected to the home computer. i transferred my largest photo video file to the sd card. now the original 12gb is open for more instant quality photos and videos. when the original card gets loaded again. 13meg camera takes super quality photos and videos, but also takes up a lot of space.adding a micro sd card is less expensive than ordering a 32gb galaxy4s, but yrmv great productupdate... the original super large file that is on the sd card still shows up on the original gallery screen. it still has the same functions, but my original 16gb shows more room for the next zillion photos, etc.']"
398,samsung galaxy note ii has 64gb microsd card. it has about 59gg of formatted free space on it - but most people expect to get to use the full 64b. j k ladies might need a terabyte if it's an apartment.,"['i needed to get more space on the sd card in my phone, so naturally! i turned to a product i know for its quality and attention to details. i want to be sure my photos and other data are held in a safe place. for the money, you cannot beat this product and i will buy again.', ""what more can i say? the 64gb micro sd works for the samsung galaxy note ii! i simply popped in the card and there it was with no formatting. 59gb of space couldn't be more happier."", ""this sd card is everything that is stated.blazing fast and huge storage.it had so much space, when i first staryed taking pictures and videos, the phone didn't even show what the limit was. it basically had no limit on how many pictures or video space was the max."", 'i installed this micro sd in my asus tf300 transformer and it worked even though the tablet only supports up to 32gb. this added 60 gb of usable space.', ""64gb... i'm set for i don't know how long. i bought one for my note 8 and my s3. i've loaded tons of pics and music and still have more than enough space to last me for a long, long, long time.thank you samsung for having your new devices able to read 64gb microsd cards."", ""this is an sd card. nothing exciting, except when they don't work, i suppose... but this thing worked perfectly. i put it in my vivotab windows 8.1 device, and it worked perfectly. it has about 59gb of formatted free space on it... typical, but most folks expect to get to use the full 64gb... i heartily recommend this device!!!"", ""and this isn't an add for an apartment. more room than i need, but i am bit ocd and tidy up my texts, emails, and picture often. i think most woman might need a terabyte micro sd card? lol, j k ladies!!!""]"
399,"i got this card for my sony action cam, and it is the best memory card. it works fast and process eveything fast, recomend this what can ich say it's a memory cards okay it was fast & compatible good quality perfect perfect very pleased with the speed and performance of this memorycard.","['i got this card for my sony action cam, and it is the best memory card, it work fast and process eveything fast, i recomend this', ""what can i say it's a memory card okay it is fast and compatible good quality perfect perfect perfect perfect"", 'very pleased with the speed and performance of this memory card. use it in both my camera and smart phone.']"
400,the new version of android was able to format the card so both my phone and computer can use it.,"[""stuck it in my s2, formatted in settings, works great! already filled with music, pics and videos... get this card, format it right, and you'll have no problems. if your phone won't do it right, should have got a samsung! haha..."", ""got this for my phone. at first it wouldn't work, but the new version of android was able to format the card so both my phone and computer can use it. i was able to load my sizable music collection and a bunch of books on the card, put it in my phone and use it immediately."", 'this card works perfectly. all i had to do was format it and pop it into my galaxy s3. now i use it to keep some movies and all of my music on my cell phone.']"
401,"android doesn't like to use the card by default, so i have to move things manually. this card works perfectly in my dell venue pro 8.","['this works perfect in my dell venue pro 8. all i had to do was to reformat the card before using it.', ""i use it on my phone, it works well enough. android doesn't like to use the card by default, so i have to move things manually, but that's beside the point. the card works well."", ""i've been using this card for over 2 months and it works perfectly. i installed it in a samsung galaxy s3 and it was immediately recognized. no need for formatting or other special handling.""]"
402,"the speed is slow that is almost 10m...but it's acceptable to me. using it on a gn 8.0 and performs it is very fast, he says - but speed, reliability are the strenghts of this thing!","[""it's a good capacity but the speed is slow that is almost 10m...but it's acceptable to me. i like it."", 'very fast and reliable, couldnt ask for a better product from a better company. unless you have a electronics lab in your home i dont think you could possible come up with such a beast.', 'very fast and does the job. i have placed this inside of my lg optima pro and it works great. the price is right.', 'it has it all, i got at great price....but speed, and reliability are the strenghts of this thing. using it on a gn 8.0 and performs', 'it is very fast , i like it and i think if you have one you will like it i think.', 'works well, as advertised. i like the class 10 speed. price was right. would recommend this product to others. thank you.', ""works great, i'm not a techie kind of person hence don't know if the speed and ratings are for real.. but it works for me"", ""got this in as described. so far it's working very well. i am not a technical person on calculating the speed. for a normal person, it's pretty fast and easy to access. great product."", 'very fast, this is the best one you can get. i use it on my asusprime and i could see the difference with the previous one.']"
403,the card stores all my cell contacts and leaves much space to store any apps or programs he wants. it's top notch if you have sundisk memory cards filled with music movies apps and music apps. i bought this card for a cheap android tablet.,"['i bought this sundisk memory card for my knew cellphone and it is fantastic, it stores all my cell contacts and leave much space to store any apps or programs i want, i recommend it with all my hurt.', ""i purchased this for a cheap android tablet. i figured i'd try a cheap tablet first, and if i decided i wanted to go with an android tablet, i'd get something good later. but either way, the memory card will be used in one item or another, so i wanted to get a good one. like any other sandisk product i've purchased, this card is top notch. comes with the in my opinion, necessary sd card adapter. class 10 speed really makes a difference when you have the card filled with music movies apps.""]"
404,the 64 gb card includes both an adapter for the pc and clear plastic case. this card transfers data incredibly quickly!,"[""i didn't realize what small memory i had on my old phone t mobile my touch 3g slide! i mean the thing was so slow and not accepting downloading stuff anymore! i figured later than the memory might be small. sure it was! i looked up for a sandisk memory card on amazon and ordered one! was surprised it was much cheaper than i had seen in a store! installed it in my phone, worked like a champ! i can still use my phone for different downloads with that much memory!"", ""i give this memory card a 5 star because it works like a charm easy to use plug and play. the packaging is easy to open so you don't have to worry about damaging the card itself . slipped it right in my samsung galaxy s 3 maxing out the card slot with this sandisk 64gb but it only displays 59.47gb its stable and fast works really good. didn't have to format anything or do any extra steps to use it. i recommend this to everyone"", ""i purchased this memory card to use to expand the memory of my new surface rt tablet. this memory card appealed to me first because i have always liked sandisk products. second, the price you this particular 64 gb card is a steal. the memory card includes both an adapter for the pc and a clear plastic case. though i've only been using this card for a few weeks, i purchased a similar card earlier this year to use in my smartphone, and so far so good. i highly recommend this item if you need to expand the storage on your tablet."", ""just put this memory card into my s3, formatted it from the storage menu on the s3, then downloaded the sandisk memory zone app from the google playstore on my phone. if i have issues with this memory card i'll come back here to update this review but so far so good!"", 'this card transfers data incredibly quickly!. one can notice the difference between a regular sandisk memory card and this ultra version. great memory and it was at a price i loved! using it for my microsoft surface pro and no problems with it', ""this is the second time i have purched this sandisk card. i have one in my note 3 and now one in my new galaxy note pro 12.2. i really wanted the 128gb for my pro but the price was too high for me to justify spending around 120 when this one is currently around 43. i hope the price drops soon on the 128gb! this was simple to install and didn't require formatting on either device, just plug and save. it was that easy."", 'currently using this in a samsung galaxy s4,with zero issues just put it in your phone and you are good to go. apps also seem to run faster off this card than internal memory. taking photos videos at full hd definitely goes quicker than my old 32gb sandisk card. definitely recommend this product.', 'fits in my new samsung note 3. holds lots of music and data. i like sandisk as a brand and this is no exception. oh, did i mention i bought a second one for my son too.', ""this was a great deal that i would purchase again if i need another just like it. my galaxy note 3 is great for videos, games and movies so it needs a lot of storage. this sandisk had just the right amount of gbs and price to make this a great deal. it's almost filled up already so i might buy another one soon. don't hesitate if you're interested in quality storage."", 'i quadrupled the memory in my windows surface with a tiny push of the memory card into the allotted slot. way to go sandisk.', ""i purchased this sandisk 64 gb memory card so as to get the full benefit for my samsung galaxy note 8.0, when i received it from amazon, i just inserted it in the note 8.0, and within seconds, it was recognized shows as 59.47 gb and i installed ebooks, magazines, music, pdf files, photo's and several full length movies and still have much more room to spare. the price was right and i wanted the 10 uhs 1 speed so as to take full advantage of my note 8.0. sandisk memory cards have never failed me so i'm very pleased with this card.""]"
405,razr maxx upgraded to stock 16gb class 4 card. extra space has made upgrade 'huge',"[""made a very nice upgrade for my droid razr maxx, replacing the stock 16gb class 4 card. my transfer speeds have improved though not hugely , and the extra space has made a huge difference. with a name like sandisk, i don't worry much about quality or reliability."", 'had to give it 4 stars because when formatted it only provides 28gb. not as clean as i would have expected a sandisk product to be. especially a class 10 product.']"
